,firm_name,crno,brno,ticker
1605,아이케이세미콘,1101112016635.0,113-81-62903,149010
1606,한국정밀기계,1943110006189.0,608-81-31228,101680
1607,삼진엘앤디,1348110004664.0,124-81-34479,054090
1608,대동금속,1741110002630.0,514-81-06365,020400
1609,케스피온,1101111551608.0,109-81-54326,079190
1610,육일씨엔에쓰,1101113637810.0,109-86-07323,191410
1611,한국미라클피플사,2844110077460.0,231-81-05383,331660
1612,파인테크닉스,1341110173489.0,123-86-16212,106240
1613,에스디시스템,1311110060530.0,129-81-42052,121890
1614,광진실업,1801110025882.0,603-81-08305,026910
1615,이노인스트루먼트,1101115658640.0,447-87-00025,215790
1616,세니젠,1101113313254.0,220-87-16524,188260
1617,피씨엘,1352110022823.0,138-81-45543,241820
1618,케이엠제약,1101115779909.0,420-86-00149,225430
1619,예선테크,1101116122470.0,569-88-00415,250930
1620,앤씨앤,1101111413361.0,213-86-31520,092600
1621,엘디티,1501110031257.0,301-81-31797,096870
1622,유아이디,1647110001608.0,307-81-02854,069330
1623,서울전자통신,1243110009781.0,130-81-10787,027040
1624,인베니아,1348110056871.0,124-81-80691,079950
1625,노블엠앤비,1101111905706.0,120-86-04740,106520
1626,EMB,1341110364153.0,123-86-39097,278990
1627,파커스,1201110041327.0,122-81-16892,065690
1628,더코디,1615110031686.0,312-81-37108,224060
1629,광동헬스바이오,1101110907521.0,215-81-31050,086220
1630,이비테크,1601110106727.0,314-81-37268,208850
1631,창대정밀,1348110529646.0,243-81-01342,368030
1632,미쥬,1101115060754.0,108-86-04814,351020
1633,일정실업,1101110141369.0,102-81-19333,008500
1634,질경이,1101115093862.0,264-81-15047,233990
1635,큐라켐,1244110096794.0,137-81-95297,456190
1636,제이엠멀티,1101113865643.0,215-87-13035,254160
1637,이노벡스,1358110239187.0,135-86-37812,279060
1638,셀레스트라,1358110198797.0,135-86-16587,352770
1639,빌리언스,1501110000765.0,315-81-00385,044480
1640,메디콕스,1101111640609.0,214-86-29070,054180
1641,에이디칩스,1101111261405.0,120-81-60709,054630
1642,삼영이엔씨,1801110172667.0,601-81-26156,065570
1643,바이오텐,2112110013457.0,404-81-34434,289170
1644,이앤에치,1154110026255.0,127-81-45408,341310
1645,장원테크,1760110020559.0,513-81-17030,174880
1646,애니메디솔루션,1101116259174.0,876-88-00652,390110
1647,나눔테크,2001110214745.0,410-81-98020,244880
1648,엔에스엠,1348110201038.0,124-87-03115,238170
1649,엔지브이아이,1401110013637.0,221-81-17048,093510
1650,아이오바이오,1101114665266.0,214-88-82666,447690
1651,대동고려삼,1101112481044.0,204-81-67126,178600
1652,타이드,1101114449694.0,120-87-60415,346010
1653,테크트랜스,1748110058069.0,515-81-41685,258050
1654,올리패스,1101113562570.0,113-86-09261,244460
1655,파워풀엑스,1101115569079.0,261-81-21313,266870
1656,KC산업,1312110004403.0,126-81-22396,112190
1657,코셋,2101110025083.0,402-81-29880,189350
1658,대주이엔티,1201110051590.0,131-81-14530,114920
1659,제노텍,1601110064157.0,314-81-19334,066830
1660,오션스바이오,1314110415896.0,122-87-01163,332190
1661,켈스,1311110511690.0,631-88-00909,402420
1662,바이오프로테크,1101111973729.0,108-81-22350,199290
1663,오건에코텍,1101113559238.0,212-81-77552,212310
1664,씨앗,1101113438507.0,119-81-88916,103660
1665,럭스피아,1101111936579.0,220-81-84904,092590
1666,스타코링크,1101110958590.0,107-81-49583,060240
1667,마이크로엔엑스,1701110200585.0,503-81-50935,448780
1668,엘리비젼,1201110336596.0,121-81-65390,276240
1669,세븐브로이맥주,2845110012696.0,224-81-51730,267080
1670,태양기계,1348110014126.0,124-81-38738,116100
1671,아이엠,1358110122283.0,124-86-40961,101390
1672,큐엠씨,1341110109947.0,123-81-90560,136660
1673,에스제이켐,1647110011772.0,307-81-20911,217910
1674,지앤이헬스케어,1357110098741.0,126-86-73978,299480
1675,위월드,1601110101024.0,314-81-34621,140660
1676,씨앤에스링크,1101112072869.0,214-86-68113,245450
1677,씨알푸드,1512110018814.0,304-81-19657,236030
1678,테크엔,1701110378746.0,514-81-68599,308700
1679,썬테크,2013110007757.0,416-81-14765,217320
1680,대한중석,,514-81-00018,000160
1681,LG금속,,116-81-32956,000170
1682,대우중공업,1201110018128.0,102-81-10522,000200
1683,해태제과,1101110027444.0,107-81-38000,000310
1684,두산백화,,401-81-00051,000330
1685,로케트전기,2001110002819.0,409-81-00055,000420
1686,한국벨트,,202-81-10613,000840
1687,강원산업,,102-81-02322,000900
1688,한화기계,,202-81-16771,000930
1689,대농,1101110138572.0,105-81-33940,001110
1690,서통,1101110028062.0,107-81-18339,001150
1691,신원제이엠씨,,201-81-35265,001160
1692,마이크로닉스,1901110000155.0,301-81-20252,001190
1693,제일모직,1701110000076.0,504-81-00025,001300
1694,대한모방,,134-81-01752,001350
1695,FnC코오롱,1101110003973.0,202-81-44656,001370
1696,동산씨앤지,1801110005305.0,603-81-01205,001400
1697,신광기업,1201110002486.0,312-81-23642,001580
1698,일화모직공업,1348110001587.0,124-81-06600,001590
1699,두산종합식품,,107-81-13538,001610
1700,경남모직,1901110004107.0,608-81-07505,001670
1701,두산테크팩,1101110029242.0,107-81-13523,001690
1702,동부일렉트로닉스,1101110033821.0,218-81-15985,001830
1703,한보철강,1101110027113.0,120-81-14622,001920
1704,남한제지,1101110027303.0,208-81-18156,001950
1705,한국유리,1101110027345.0,116-81-00115,002000
1706,피어리스,1348110000050.0,124-81-01570,002130
1707,알보젠코리아,1101110033673.0,215-81-21950,002250
1708,롯데푸드,1101110033722.0,107-81-11210,002270
1709,한국제지,1101110002818.0,214-81-03513,002300
1710,유성,,615-81-00039,002340
1711,미원,,204-81-30783,002440
1712,고제,1101110036990.0,216-81-00429,002540
1713,미주제강,1201110000711.0,131-81-08590,002670
1714,동양화학,1101110032188.0,104-81-24899,002740
1715,영풍산업,1101110027014.0,211-81-11130,002850
1716,진성레미컨,,132-81-01208,002910
1717,경동산업,,214-81-08269,002940
1718,남양,1801110006569.0,601-81-07843,003020
1719,한일약품,1101110030611.0,218-81-00347,003040
1720,넥상스코리아,1115110000798.0,127-81-00963,003050
1721,대일화학,1101110004856.0,120-81-42943,003110
1722,엔케이텔레콤,,218-81-04625,003290
1723,쌍용C&E,1101110037823.0,202-81-33033,003410
1724,유진화학,,617-81-00578,003430
1725,삼진화학,,312-81-03364,003500
1726,광덕물산,1101110044729.0,202-81-37757,003590
1727,유니온스틸,1101110041501.0,102-81-18542,003640
1728,고려시멘트,2059110000078.0,409-81-01637,003660
1729,중원,,203-81-46768,003840
1730,해태유업,1301110001064.0,135-81-01890,003900
1731,부흥,1101110038574.0,119-81-01466,003930
1732,삼양제넥스,1101110134463.0,208-81-07718,003940
1733,한일합섬,1901110000220.0,608-81-05598,003980
1734,대선주조,1801110004894.0,607-81-17709,004110
1735,대덕GDS,1301110007640.0,134-81-03503,004130
1736,스마텔,1101110051401.0,125-81-12347,004190
1737,한일방직,,131-81-01490,004210
1738,세신,1845110000858.0,621-81-03201,004230
1739,아시아자동차,,116-81-06012,004280
1740,오리온전기,1753110000176.0,513-81-00276,004390
1741,동국무역,1101110059950.0,201-81-00223,004420
1742,고합,1341110000830.0,138-81-02262,004460
1743,디와이홀딩스,1243110001795.0,130-81-01352,004510
1744,SY,1348110000092.0,312-81-11490,004530
1745,두산음료,,119-81-05346,004600
1746,캠브리지코오롱,1341110000517.0,123-81-00559,004620
1747,신동방CP,1101110068555.0,107-81-34789,004660
1748,진로종합식품,,214-81-45677,004730
1749,보루네오,1201110004599.0,139-81-00705,004740
1750,렉스엘이앤지,1101110071756.0,119-81-02368,004790
1751,남선물산,,503-81-22690,005000
1752,두산기계,,211-81-37028,005040
1753,대우통신,1201110018136.0,137-81-00617,005060
1754,쌍용제지,,116-81-36971,005100
1755,동성화학,1801110007690.0,603-81-07586,005190
1756,카스코,1942110002593.0,609-81-06829,005330
1757,봉신,1201110012451.0,137-81-01877,005350
1758,원진,,621-81-07643,005370
1759,신광산업,1301110008648.0,134-81-04647,005410
1760,JS전선,1243110004327.0,312-81-05019,005560
1761,중앙제지,1341110000418.0,138-81-00833,005600
1762,위너스인프라인,1101110094203.0,119-81-04177,005760
1763,만도기계,,123-81-06835,005790
1764,기린,1801110061935.0,618-81-00019,006070
1765,한메NS,1760110003349.0,513-81-02634,006150
1766,휴리프,1801110001048.0,618-81-00606,006210
1767,진도물산,,119-81-01127,006240
1768,극동전선,1152110000609.0,301-81-11393,006250
1769,금성통신,,116-81-19292,006270
1770,인천정유,1101110008197.0,202-81-16562,006290
1771,인켈,,210-81-00135,006510
1772,대양제지,1341110000400.0,123-81-00184,006580
1773,동신제약,1101110166250.0,120-81-16334,006600
1774,센추리,1243110000953.0,130-81-00222,006750
1775,요업개발,,119-81-01603,006900
1776,한주전자,,315-81-01045,007000
1777,유리이에스,1101110089717.0,102-81-03656,007050
1778,호남식품,,418-81-01816,007100
1779,동양텔레콤,1101110109763.0,109-81-02376,007150
1780,한솔아트원제지,1348110000034.0,124-81-00815,007190
1781,금성기전,,116-81-18876,007230
1782,대우전자,1101110120115.0,104-81-00392,007410
1783,대한은박지,1345110000973.0,135-81-05315,007480
1784,태창기업,1801110018663.0,621-81-05102,007490
1785,금하방직,,305-81-02289,007790
1786,한국협화,,102-81-19589,007840
1787,세원화성,1601110004179.0,306-81-03262,007910
1788,도레이케미칼,1748110000151.0,515-81-00097,008000
1789,아이텍스필,1115110000566.0,127-81-00677,008030
1790,에스와이코퍼레이션,1901110001898.0,608-81-05939,008080
1791,신호전자통신,,229-81-20173,008190
1792,한국기술산업,1301110006949.0,134-81-04123,008320
1793,C&중공업,1101110302440.0,119-81-07062,008400
1794,KEP전자,1101110139512.0,119-81-04653,008480
1795,신한전자,,119-81-04051,008650
1796,삼양엔텍,1243110012932.0,130-81-00770,008720
1797,범양식품,1701110005266.0,503-81-00172,008750
1798,i 인프라,1753110000093.0,513-81-00131,008780
1799,행남사,2011110000276.0,411-81-01362,008800
1800,티이씨앤코,1101110264343.0,211-81-44214,008900
1801,동부화학,,201-81-45671,008950
1802,대한알미늄,1812110000063.0,610-81-02707,009050
1803,퍼시픽글라스,1345110000981.0,135-81-05047,009080
1804,그로웰전자,1101110151821.0,119-81-06869,009220
1805,삼애인더스,1101110165525.0,119-81-17842,009330
1806,아세아페이퍼텍,1341110000939.0,138-81-05406,009380
1807,케이엠에이치,1101110161333.0,119-81-04667,009690
1808,전기초자,1753110000671.0,513-81-01237,009720
1809,한국컴퓨터지주,1753110001455.0,513-81-02221,009760
1810,휴닉스,1201110019407.0,137-81-09700,009790
1811,갑을,1701110005886.0,503-81-05202,009840
1812,맥슨텔레콤,1501110001127.0,315-81-00589,009890
1813,대아리드선,1101110165757.0,215-81-03229,009940
1814,금성계전,,116-81-19254,010000
1815,흥양,,130-81-05718,010030
1816,고려화학,,214-86-04730,010110
1817,포스코티엠씨,1348110003343.0,312-81-16461,010150
1818,극동제혁,1152110002548.0,134-81-07381,010200
1819,라미화장품,1344110001650.0,126-81-04398,010330
1820,일진,1101110177835.0,105-81-26702,010510
1821,현대하이스코,1101110302416.0,620-81-03815,010520
1822,나노트로닉스,1341110002472.0,126-81-15594,010670
1823,금강화섬,1101110183006.0,201-81-46802,010730
1824,정일이엔씨,,120-81-01170,010810
1825,제일냉동,,417-81-00420,010910
1826,코오롱유화,1101110191405.0,120-81-00564,011020
1827,케드콤,1101110191752.0,105-81-03112,011050
1828,동국방직,,201-81-04549,011180
1829,갑을방적,1701110006818.0,503-81-01870,011290
1830,송원칼라,1801110024610.0,610-81-22343,011450
1831,삼신,,125-81-03571,011540
1832,LG정보,1101110203333.0,116-81-19287,011650
1833,현대페인트,1201110018285.0,122-81-06583,011720
1834,배명금속,1201110004672.0,134-81-07339,011800
1835,한국물산,,123-81-03008,011820
1836,태영판지공업,,122-81-14803,011940
1837,신호페이퍼,,312-81-01008,012190
1838,동국전자,,201-81-05252,012220
1839,셰프라인,1345110001608.0,135-81-03049,012250
1840,이지닷컴,1301110010578.0,134-81-05137,012260
1841,허메스홀딩스,1101110216047.0,119-81-05220,012400
1842,글로스텍,1201110005290.0,122-81-07883,012410
1843,우영,1101110299308.0,217-81-00984,012460
1844,영진테크,,128-81-01174,012470
1845,청호ICT,1101110220204.0,208-81-07756,012600
1846,현대리바트,,135-81-02448,012830
1847,한라시멘트,,226-81-02365,012910
1848,LG석유화학,1101110226905.0,116-81-18779,012990
1849,금강피혁,,127-81-02296,013040
1850,태양이앤테크,,622-81-06782,013070
1851,인켈,1201110011619.0,122-81-13880,013090
1852,셀런,1701110013966.0,513-81-03235,013240
1853,삼경정밀,,124-81-33882,013320
1854,AJS,1101110233439.0,136-81-18827,013340
1855,동성하이켐,1101110237928.0,220-81-25695,013450
1856,데코,1101110242985.0,214-81-07256,013650
1857,아큐텍,1101110245913.0,218-81-16024,013780
1858,피앤텍,,312-81-18474,013820
1859,교하,,128-81-01965,013850
1860,인터피온반도체,1115110001788.0,127-81-02976,014010
1861,GPS,1201110002725.0,131-81-04653,014040
1862,뉴맥스,1501110001630.0,315-81-00823,014080
1863,석천,,101-81-20308,014090
1864,선진지주,1344110000735.0,126-81-02347,014300
1865,한국종합철관,,135-81-02434,014340
1866,프로비타,1243110013055.0,130-81-05116,014420
1867,금호케미칼,1101110274681.0,116-81-06666,014740
1868,삼보컴퓨터,1301110008359.0,134-81-04685,014900
1869,비전하이테크,1243110011273.0,130-81-12621,015050
1870,중앙바이오텍,1301110009761.0,134-81-04934,015170
1871,나우정밀,,119-81-00166,015340
1872,엘앤씨피,1201110038697.0,122-81-16626,015390
1873,AP우주통신,1650110000413.0,311-81-01043,015670
1874,대우정밀공업,,621-81-14085,015730
1875,논노,,214-81-00011,015780
1876,디에스피,1301110010312.0,134-81-05215,016040
1877,동성반도체,,126-81-03894,016070
1878,오라바이오틱스,1101110322381.0,119-81-03858,016160
1879,카카오M,1341110010706.0,138-81-05876,016170
1880,동신제지,,613-81-02268,016430
1881,한별텔레콤,1243110017792.0,133-81-17455,016550
1882,태평양제약,1101110339443.0,106-81-38502,016570
1883,신화,,127-81-07836,016640
1884,태흥피혁공업,,127-81-04940,016680
1885,대웅바이오,1311120004827.0,124-81-37175,016890
1886,씨크롭,1344110001543.0,126-81-04059,016970
1887,LG마이크론,1753110001075.0,513-81-01770,016990
1888,제너비오믹스,1101110350762.0,214-81-19937,017010
1889,호승,,603-81-09610,017070
1890,풍연,1101110352130.0,211-81-28887,017090
1891,바로크,1201110014960.0,137-81-07041,017120
1892,세븐코스프,1201110018996.0,139-81-01572,017160
1893,코닉스,1101110356869.0,139-81-12706,017210
1894,에이치비이에너지,1753110001281.0,513-81-02065,017300
1895,태일정밀,1301110010007.0,134-81-03051,017320
1896,데코앤이,1101110409858.0,120-81-39036,017680
1897,주화산업,,120-81-02811,017740
1898,텔슨정보통신,1101110394455.0,119-81-01660,018180
1899,현대금속,1701110021634.0,503-81-06967,018410
1900,한국안전유리,,137-81-07755,018550
1901,선진금속,1301110027036.0,134-81-07251,018570
1902,KNC,1101110411233.0,123-81-23095,018590
1903,동양기공,,134-81-06418,018720
1904,모라리소스,1301110011328.0,134-81-03745,018890
1905,경윤하이드로,1713110000708.0,510-81-00995,019120
1906,엔케이바이오,1101110503783.0,229-81-18041,019260
1907,태림페이퍼,1301110026236.0,134-81-05796,019300
1908,신강제지,,404-81-01044,019380
1909,기라정보통신,1201110040494.0,124-81-24331,019930
1910,아이씨켐,2047110003994.0,417-81-03427,020490
1911,리타워텍,1243110021959.0,130-81-22018,020860
1912,케미그라스,1845110004080.0,621-81-04914,021090
1913,고려석유화학,,610-81-07978,021170
1914,알루코,1545110001159.0,303-81-03638,021570
1915,동호전기,,613-81-04892,022510
1916,한일,1712110005216.0,505-81-05343,022610
1917,금강정공,,301-81-11485,022770
1918,동양매직,1101110893374.0,220-81-16764,023020
1919,유진종합개발,1201110019746.0,121-81-12122,023420
1920,알이엔,1201110045759.0,122-81-17794,023670
1921,한국아트라스비엑스,1601110003486.0,306-81-02598,023890
1922,카리스소프트,1911110000683.0,613-81-00085,024080
1923,유성티에스아이,1845110002698.0,621-81-09199,024870
1924,동신특강,,124-81-04219,024920
1925,부산방직,1801110061943.0,605-81-03397,025270
1926,동방라이텍,1101110553192.0,120-81-04764,025690
1927,한국합섬,1760110003232.0,513-81-02935,025830
1928,레이디,1201110010893.0,137-81-03026,025840
1929,한화화인케미칼,1101110234859.0,110-81-33942,025850
1930,우경,1746110004438.0,506-81-03616,025920
1931,팬택,1101110766018.0,109-81-29846,025930
1932,알덱스,1101110369664.0,120-81-31975,025970
1933,IDH,1701110039009.0,503-81-26089,026230
1934,삼우이엠씨,1101110227557.0,208-81-02557,026250
